Gene_set	Z_score(n-LEGO)	P_value(n-LEGO)	Z_score(e-LEGO)	P_value(e-LEGO)	gsSize	gsSize_net	intSize	intSize_net	overlapSize	InterestingGeneListID
908	-0.305497	0.620016	0.444114	0.328480	44	41	158	148	0	2
909	-0.247916	0.597906	1.031395	0.151178	17	13	158	148	0	2
910	-0.204033	0.580840	-0.336753	0.631862	10	8	158	148	0	2
911	-0.328998	0.628934	-0.120697	0.548035	30	24	158	148	0	2
912	-0.335897	0.631539	-0.680799	0.752170	53	46	158	148	0	2
913	-0.236329	0.593416	0.272971	0.392438	21	16	158	148	0	2
914	-0.460828	0.677577	-0.490637	0.688206	132	99	158	148	2	2
915	-0.246801	0.597474	1.485757	0.068672	14	13	158	148	0	2
916	-0.284355	0.611939	0.682046	0.247605	12	11	158	148	0	2
917	-0.582464	0.719963	0.363070	0.358276	84	72	158	148	0	2
918	-0.251788	0.599403	0.554282	0.289693	25	23	158	148	0	2
919	-0.178419	0.570805	-0.420139	0.662835	9	5	158	148	0	2
920	-0.383825	0.649466	-0.839225	0.799745	77	65	158	148	0	2
921	-0.231223	0.591434	1.060009	0.144570	14	11	158	148	0	2
922	-0.296763	0.616685	0.253599	0.399903	38	36	158	148	0	2
923	-0.214296	0.584846	0.181625	0.427939	12	9	158	148	0	2
924	-0.257191	0.601490	0.594746	0.276006	17	14	158	148	0	2
925	-0.275541	0.608557	2.679222	0.003690	33	30	158	148	0	2
926	-0.332508	0.630260	0.324216	0.372887	36	30	158	148	0	2
927	-0.252296	0.599600	1.200070	0.115056	17	13	158	148	0	2
928	-0.325357	0.627556	0.820788	0.205884	63	55	158	148	1	2
929	-0.280500	0.610461	1.311233	0.094890	14	13	158	148	0	2
930	-0.213819	0.584660	0.739064	0.229934	10	9	158	148	0	2
931	-0.251888	0.599442	0.015836	0.493683	14	13	158	148	0	2
932	-0.240478	0.595025	1.381215	0.083606	34	28	158	148	0	2
933	-0.181462	0.572000	0.787910	0.215375	64	52	158	148	4	2
934	-0.210074	0.583199	1.445081	0.074218	13	12	158	148	0	2
935	-0.352449	0.637764	1.217576	0.111693	52	49	158	148	0	2
936	-0.278814	0.609814	-0.559439	0.712146	24	21	158	148	0	2
937	-0.285266	0.612288	1.946774	0.025781	18	17	158	148	0	2
938	0.157696	0.437348	-0.279291	0.609997	24	19	158	148	1	2
939	-0.491668	0.688571	0.587404	0.278466	159	137	158	148	4	2
940	-0.294201	0.615707	0.133710	0.446816	31	24	158	148	0	2
941	-0.365122	0.642507	-0.861447	0.805973	72	62	158	148	0	2
942	-0.329773	0.629227	0.407742	0.341732	25	19	158	148	0	2
943	-0.213635	0.584588	1.992633	0.023151	11	10	158	148	0	2
944	-0.375525	0.646384	1.312430	0.094688	55	48	158	148	0	2
945	-0.552666	0.709828	-0.181290	0.571932	53	46	158	148	0	2
946	-0.250103	0.598752	0.316385	0.375855	14	10	158	148	0	2
947	-0.406185	0.657721	0.711487	0.238391	73	60	158	148	0	2
948	-0.216680	0.585775	0.236501	0.406522	10	10	158	148	0	2
949	-0.338631	0.632570	0.524836	0.299848	21	20	158	148	0	2
950	-0.310496	0.621918	-1.145205	0.875758	23	20	158	148	0	2
951	-0.431783	0.667080	-0.170468	0.567681	72	61	158	148	1	2
952	-0.349464	0.636645	-0.853214	0.803679	27	24	158	148	0	2
953	1.888803	0.029459	3.152475	0.000810	86	47	158	148	3	2
954	-0.329533	0.629136	-0.184059	0.573019	41	37	158	148	0	2
955	-0.251907	0.599449	0.564651	0.286156	11	10	158	148	0	2
956	-0.099142	0.539488	-0.717348	0.763631	36	32	158	148	1	2
957	0.271152	0.393137	-0.580470	0.719290	103	85	158	148	1	2
958	-0.352414	0.637751	-0.546120	0.707579	19	18	158	148	0	2
959	-0.259958	0.602558	1.037163	0.149830	17	16	158	148	0	2
960	-0.230405	0.591116	-0.427837	0.665644	13	10	158	148	0	2
961	-0.206331	0.581737	0.291045	0.385509	10	8	158	148	0	2
962	-0.244189	0.596463	0.221603	0.412311	14	12	158	148	0	2
963	-0.059672	0.523792	-0.883541	0.812054	192	165	158	148	1	2
964	-0.461495	0.677816	-0.974707	0.835978	44	31	158	148	0	2
965	-0.320467	0.625704	-0.477770	0.683636	29	24	158	148	0	2
966	-0.319112	0.625191	-0.321729	0.626183	35	20	158	148	0	2
967	2.690354	0.003569	1.997111	0.022906	247	208	158	148	4	2
968	-0.191847	0.576072	-0.248076	0.597968	13	11	158	148	0	2
969	-0.458277	0.676660	0.625635	0.265777	108	86	158	148	0	2
970	-0.223179	0.588306	-0.285802	0.612493	14	13	158	148	0	2
971	-0.277831	0.609436	0.177277	0.429645	33	28	158	148	0	2
972	-0.251571	0.599319	-0.273986	0.607960	14	11	158	148	0	2
973	-0.311924	0.622462	-0.594563	0.724030	26	25	158	148	0	2
974	-0.547458	0.708039	-0.255399	0.600798	148	122	158	148	2	2
975	-0.265911	0.604853	2.880590	0.001985	46	40	158	148	0	2
976	-0.587072	0.721515	-0.370137	0.644378	466	380	158	148	5	2
977	1.899648	0.028740	1.000171	0.158614	203	125	158	148	3	2
978	1.828390	0.033745	1.024246	0.152859	169	95	158	148	3	2
979	-0.425803	0.664903	-0.795701	0.787226	27	24	158	148	0	2
980	-0.816426	0.793240	-0.291001	0.614483	207	173	158	148	0	2
981	-0.441152	0.670481	-0.747506	0.772872	27	25	158	148	0	2
982	-0.668079	0.748115	-0.778293	0.782100	125	103	158	148	0	2
983	-0.357268	0.639571	-0.276532	0.608938	23	22	158	148	0	2
984	-0.288851	0.613661	0.773294	0.219674	21	12	158	148	0	2
985	-0.681162	0.752285	0.193596	0.423246	132	107	158	148	0	2
986	-0.320508	0.625720	-0.401537	0.656011	19	17	158	148	0	2
987	-0.791563	0.786014	-1.557124	0.949384	98	86	158	148	0	2
988	-0.412642	0.660091	-0.753469	0.774675	34	31	158	148	0	2
989	-0.221849	0.587788	-0.081783	0.532591	10	7	158	148	0	2
990	-0.314645	0.623495	-0.335593	0.631424	14	13	158	148	0	2
991	-0.647559	0.741502	-0.866084	0.807259	104	91	158	148	0	2
992	-0.249020	0.598333	-0.226903	0.589755	15	12	158	148	0	2
993	-0.454909	0.675449	-0.448475	0.673129	33	30	158	148	0	2
994	-0.344691	0.634851	-1.384624	0.921752	16	15	158	148	0	2
995	-0.568269	0.715156	-0.596945	0.724827	72	59	158	148	0	2
996	-0.417961	0.662039	-1.005491	0.843633	38	26	158	148	0	2
997	-0.244380	0.596537	-0.404668	0.657163	11	7	158	148	0	2
998	-0.572137	0.716470	-0.564303	0.713806	73	59	158	148	0	2
999	-0.248201	0.598016	-0.009838	0.503925	18	16	158	148	0	2
1000	-0.551094	0.709288	-0.517706	0.697726	64	51	158	148	0	2
1001	-0.276542	0.608942	-0.645628	0.740876	83	71	158	148	1	2
1002	-0.264886	0.604458	0.733758	0.231548	279	207	158	148	4	2
1003	-0.421537	0.663346	-0.792140	0.786183	27	25	158	148	0	2
1004	-0.084249	0.533571	-1.075519	0.860263	87	80	158	148	1	2
1005	-0.313688	0.623132	-0.917438	0.821169	26	16	158	148	0	2
1006	-0.535566	0.703936	-0.448586	0.673169	51	44	158	148	0	2
1007	-0.249026	0.598335	3.310499	0.000466	28	25	158	148	0	2
1008	-0.249536	0.598532	-0.341213	0.633542	19	12	158	148	0	2
1009	-0.338830	0.632645	2.243129	0.012444	28	23	158	148	0	2
1010	-0.234458	0.592690	2.749159	0.002987	16	15	158	148	0	2
1011	-0.276128	0.608783	-1.016506	0.846321	63	52	158	148	1	2
1012	-0.300867	0.618252	-1.118563	0.869956	22	14	158	148	0	2
1013	-0.265625	0.604743	-0.529332	0.701775	93	81	158	148	1	2
1014	-1.025528	0.848502	0.467338	0.320129	933	749	158	148	9	2
1015	-0.180181	0.571497	3.187795	0.000717	10	4	158	148	0	2
1016	-0.299679	0.617798	-1.027820	0.849053	23	14	158	148	0	2
1017	-0.253966	0.600245	-0.414088	0.660621	14	12	158	148	0	2
1018	-0.264621	0.604356	0.330803	0.370397	16	7	158	148	0	2
1019	-0.243388	0.596153	-0.325959	0.627784	23	21	158	148	0	2
1020	0.687227	0.245970	0.569933	0.284361	32	25	158	148	1	2
1021	-0.246237	0.597256	-0.328126	0.628604	70	61	158	148	0	2
1022	-0.191863	0.576078	0.460348	0.322633	11	9	158	148	0	2
1023	-0.263562	0.603948	-0.154663	0.561458	118	101	158	148	1	2
1024	-0.224957	0.588998	-0.502611	0.692433	17	15	158	148	0	2
1025	2.391073	0.008400	1.006235	0.157151	69	57	158	148	1	2
1026	-0.309992	0.621727	-0.408025	0.658397	17	16	158	148	0	2
1027	-0.363146	0.641769	0.147627	0.441319	43	41	158	148	0	2
1028	-1.009607	0.844641	0.423923	0.335811	539	442	158	148	1	2
1029	-0.171426	0.568058	-0.815508	0.792976	30	23	158	148	2	2
1030	-0.522202	0.699295	0.867458	0.192845	270	227	158	148	6	2
1031	1.870339	0.030718	2.922237	0.001738	73	45	158	148	1	2
1032	-0.376792	0.646855	3.252422	0.000572	21	19	158	148	0	2
1033	0.648481	0.258337	2.662108	0.003883	12	10	158	148	1	2
1034	-0.757246	0.775814	0.012799	0.494894	251	210	158	148	0	2
1035	1.771753	0.038218	0.891148	0.186425	176	100	158	148	2	2
1036	-0.237210	0.593758	-1.121607	0.870626	29	19	158	148	0	2
1037	-0.718935	0.764122	-0.376504	0.646748	212	174	158	148	0	2
1038	-0.317547	0.624597	0.099261	0.460466	12	10	158	148	0	2
1039	0.494634	0.310429	2.157346	0.015489	17	14	158	148	1	2
1040	-0.401346	0.655941	0.140457	0.444149	98	91	158	148	0	2
1041	-0.188550	0.574780	-0.223622	0.588479	46	36	158	148	2	2
1042	-0.303450	0.619236	0.721330	0.235353	31	29	158	148	0	2
1043	2.532618	0.005661	4.502435	0.000003	83	44	158	148	3	2
1044	2.538787	0.005562	3.788433	0.000076	48	28	158	148	1	2
1045	0.770569	0.220481	1.547281	0.060898	75	52	158	148	1	2
1046	-0.413237	0.660309	-0.422373	0.663651	208	174	158	148	2	2
1047	-0.252323	0.599610	-0.602191	0.726579	10	10	158	148	0	2
1048	-0.179721	0.571316	-0.397676	0.654588	10	6	158	148	0	2
1049	-0.336600	0.631804	-0.804893	0.789905	28	18	158	148	0	2
1050	2.011262	0.022149	0.843351	0.199516	16	10	158	148	1	2
1051	-0.391750	0.652400	-0.517409	0.697622	27	24	158	148	0	2
1052	-0.448305	0.673068	-0.871992	0.808889	45	30	158	148	0	2
1053	-0.206489	0.581799	-1.230940	0.893449	12	7	158	148	0	2
1054	-0.678476	0.751432	-0.360922	0.640938	109	89	158	148	0	2
1055	-0.530240	0.702090	-0.526235	0.700699	56	48	158	148	0	2
1056	-0.185710	0.573666	-0.361957	0.641325	11	9	158	148	0	2
1057	-0.419714	0.662680	-0.518512	0.698007	30	25	158	148	0	2
1058	-0.194315	0.577038	-0.331652	0.629937	12	9	158	148	0	2
1059	-0.319458	0.625322	0.266668	0.394862	22	16	158	148	0	2
1060	-0.318366	0.624908	-0.311145	0.622165	24	19	158	148	0	2
1061	-0.294062	0.615654	0.841399	0.200062	12	5	158	148	0	2
1062	-0.305726	0.620103	1.510451	0.065464	27	25	158	148	0	2
1063	-0.319787	0.625446	1.271684	0.101743	12	8	158	148	0	2
1064	-0.212200	0.584028	-0.685000	0.753501	14	11	158	148	0	2
1065	-0.319787	0.625446	0.323334	0.373221	12	8	158	148	0	2
1066	-0.539514	0.705301	-0.505330	0.693389	52	46	158	148	0	2
1067	-0.422491	0.663695	-0.920240	0.821911	112	87	158	148	0	2
1068	-0.186686	0.574049	-0.555444	0.710780	12	7	158	148	0	2
1069	-0.246085	0.597197	0.281384	0.389208	14	12	158	148	0	2
1070	-0.249665	0.598582	-0.273311	0.607700	18	17	158	148	0	2
1071	-0.217944	0.586267	-0.224226	0.588713	17	16	158	148	0	2
1072	-0.303376	0.619208	-1.220606	0.891393	25	22	158	148	0	2
1073	3.215950	0.000650	-0.760356	0.776749	24	20	158	148	1	2
1074	-0.243777	0.596303	-0.662474	0.746317	30	23	158	148	0	2
1075	-0.396204	0.654045	-0.563182	0.713424	71	58	158	148	0	2
1076	1.502028	0.066545	0.320679	0.374227	54	44	158	148	2	2
1077	-0.271694	0.607078	-0.371309	0.644815	17	14	158	148	0	2
1	-0.251385	0.599248	-0.938600	0.826728	16	14	180	166	0	3
2	-0.230598	0.591191	-1.290356	0.904878	33	25	180	166	1	3
3	-0.329827	0.629247	-1.134144	0.873367	24	22	180	166	0	3
4	4.173083	0.000015	15.632165	0.000000	11	9	180	166	2	3
5	-0.334901	0.631163	-0.678913	0.751570	20	15	180	166	0	3
6	-0.191123	0.575788	-1.295703	0.905875	14	10	180	166	0	3
7	-0.202523	0.580249	-1.681768	0.967645	11	6	180	166	0	3
8	-0.243259	0.596103	-1.218561	0.890984	18	13	180	166	0	3
9	-0.147144	0.558493	-0.992347	0.840391	36	33	180	166	1	3
10	0.448024	0.327068	-0.555618	0.710839	12	8	180	166	2	3
11	-0.290182	0.614170	-1.274690	0.901927	22	18	180	166	0	3
12	-0.030910	0.512329	-0.145440	0.557820	37	31	180	166	1	3
13	-0.380587	0.648265	-0.859573	0.805452	36	28	180	166	0	3
14	-0.237015	0.593682	2.242585	0.012462	13	12	180	166	0	3
15	-0.245053	0.596797	-0.764874	0.778104	12	10	180	166	0	3
16	1.757442	0.039421	7.210710	0.000000	10	8	180	166	1	3
17	-0.258665	0.602059	0.203880	0.419224	22	19	180	166	0	3
18	-0.259785	0.602491	-0.912410	0.819834	22	18	180	166	0	3
19	-0.276933	0.609092	19.166147	0.000000	20	18	180	166	0	3
20	-0.227273	0.589899	-1.068603	0.858669	13	12	180	166	0	3
21	-0.222938	0.588212	0.532766	0.297098	16	13	180	166	0	3
22	-0.260963	0.602946	-1.315021	0.909436	11	11	180	166	0	3
23	-0.389731	0.651654	-1.480650	0.937572	37	28	180	166	0	3
24	-0.411219	0.659570	-1.104410	0.866812	45	34	180	166	1	3
25	-0.219980	0.587061	-1.543841	0.947374	6	6	180	166	0	3
26	-0.210668	0.583430	-1.239885	0.895212	14	13	180	166	0	3
27	-0.284729	0.612082	-1.126365	0.871670	16	12	180	166	0	3
28	-0.237332	0.593805	-0.877690	0.810454	16	13	180	166	0	3
29	-0.325156	0.627481	1.593620	0.055511	35	31	180	166	0	3
30	2.021955	0.021590	4.296139	0.000009	23	19	180	166	1	3
31	0.119686	0.452366	-0.828823	0.796792	13	12	180	166	1	3
32	-0.227474	0.589977	-1.144493	0.875605	23	20	180	166	0	3
33	-0.201517	0.579856	-1.047992	0.853855	15	13	180	166	0	3
34	-0.259897	0.602535	28.465945	0.000000	18	9	180	166	0	3
35	-0.177932	0.570614	15.118691	0.000000	28	24	180	166	2	3
36	3.068399	0.001076	26.824507	0.000000	24	21	180	166	2	3
37	-0.269062	0.606066	0.328097	0.371419	14	13	180	166	0	3
38	-0.279672	0.610143	-1.617937	0.958407	17	14	180	166	0	3
39	-0.290784	0.614400	-1.142157	0.875102	22	21	180	166	0	3
40	-0.258999	0.602188	-0.929471	0.824342	19	17	180	166	0	3
41	-0.300983	0.618296	-0.511697	0.695624	14	14	180	166	0	3
42	-0.284160	0.611864	-0.423521	0.664071	19	16	180	166	0	3
43	-0.212918	0.584308	-0.567658	0.714948	12	10	180	166	0	3
44	-0.319238	0.625238	-1.494472	0.939753	32	25	180	166	0	3
45	-0.293835	0.615567	-1.188947	0.884967	22	17	180	166	0	3
46	1.282509	0.099832	-0.606928	0.728157	23	18	180	166	1	3
47	-0.241531	0.595433	-1.099984	0.865821	15	12	180	166	0	3
48	-0.314139	0.623303	-0.931165	0.824786	24	22	180	166	0	3
49	1.910435	0.028039	16.917700	0.000000	23	21	180	166	3	3
50	-0.238238	0.594157	-1.121180	0.870532	12	11	180	166	0	3
51	-0.241233	0.595318	-0.358325	0.639966	22	16	180	166	0	3
52	-0.278589	0.609727	-0.200480	0.579450	29	24	180	166	0	3
53	-0.219672	0.586941	0.001135	0.499547	13	11	180	166	0	3
54	-0.255967	0.601018	-0.986255	0.838875	22	17	180	166	0	3
55	-0.237449	0.593851	-1.016435	0.846303	11	10	180	166	0	3
56	-0.253211	0.599953	3.420442	0.000313	10	8	180	166	0	3
57	-0.297523	0.616976	0.554887	0.289486	19	15	180	166	0	3
58	0.115382	0.454071	12.821951	0.000000	10	8	180	166	1	3
59	-0.282447	0.611207	-1.161725	0.879282	21	15	180	166	0	3
60	-0.348649	0.636338	-0.891961	0.814343	31	27	180	166	0	3
61	-0.316757	0.624297	-1.262016	0.899508	12	11	180	166	0	3
62	-0.315914	0.623977	-1.654594	0.963734	21	17	180	166	0	3
63	-0.229947	0.590938	-0.903905	0.817561	10	9	180	166	0	3
64	-0.281240	0.610745	-0.999423	0.842141	19	18	180	166	0	3
65	-0.309251	0.621445	-1.275685	0.902116	24	20	180	166	1	3
66	-0.256707	0.601304	-1.123914	0.871133	28	23	180	166	1	3
67	-0.222331	0.587976	0.199929	0.420768	15	10	180	166	0	3
68	-0.267992	0.605654	-1.460314	0.934323	11	9	180	166	0	3
69	-0.339055	0.632729	1.241400	0.107229	16	14	180	166	0	3
70	-0.253505	0.600067	-0.889584	0.813698	13	10	180	166	0	3
71	0.777835	0.218333	-0.256496	0.601222	30	24	180	166	1	3
72	-0.409502	0.658939	-1.327220	0.911652	41	34	180	166	0	3
73	-0.210937	0.583535	-1.275659	0.902111	9	8	180	166	0	3
74	-0.228047	0.590199	-1.062989	0.857367	12	8	180	166	0	3
75	-0.336114	0.631621	-1.525285	0.944539	39	31	180	166	0	3
76	-0.206544	0.581821	-1.116111	0.869414	10	8	180	166	0	3
77	-0.239407	0.594610	-1.359768	0.917443	10	9	180	166	0	3
78	-0.259189	0.602261	-1.061901	0.857114	16	16	180	166	0	3
79	-0.267988	0.605653	-1.199311	0.887093	10	8	180	166	0	3
80	-0.260278	0.602682	4.399111	0.000005	11	11	180	166	0	3
81	-0.328580	0.628776	-1.169402	0.880900	28	24	180	166	0	3
82	-0.236887	0.593633	-0.825019	0.795706	13	9	180	166	0	3
83	-0.243557	0.596218	-0.767179	0.778793	11	8	180	166	0	3
84	0.071215	0.471613	-1.114288	0.869011	58	45	180	166	1	3
85	-0.292166	0.614929	-1.475892	0.936817	13	12	180	166	0	3
86	-0.361244	0.641058	-1.309891	0.908497	34	31	180	166	2	3
87	-0.272626	0.607437	-1.367815	0.918848	17	15	180	166	0	3
88	-0.274824	0.608282	1.141700	0.126790	23	21	180	166	0	3
89	-0.233587	0.592352	0.336663	0.368186	15	14	180	166	0	3
90	-0.312534	0.622693	-0.672676	0.749584	21	19	180	166	0	3
91	-0.258112	0.601846	-0.867349	0.807608	17	12	180	166	0	3
92	-0.283454	0.611593	-1.022359	0.847738	22	21	180	166	0	3
93	-0.225003	0.589016	-1.468068	0.935568	15	14	180	166	0	3
94	-0.236890	0.593634	-1.229949	0.893253	11	10	180	166	0	3
95	-0.152915	0.560769	-0.570200	0.715812	10	9	180	166	0	3
96	-0.292506	0.615059	-1.239434	0.895123	22	20	180	166	0	3
97	-0.239065	0.594477	-1.311973	0.908878	17	14	180	166	0	3
98	-0.287397	0.613104	-0.814453	0.792672	23	20	180	166	0	3
99	-0.343178	0.634282	-1.287850	0.904409	38	35	180	166	1	3
100	-0.266539	0.605095	-1.130544	0.872583	16	14	180	166	0	3
101	-0.271737	0.607095	-1.081675	0.861674	17	17	180	166	0	3
102	-0.333464	0.630621	-1.599653	0.955722	27	26	180	166	0	3
103	-0.241306	0.595346	-0.786070	0.784399	33	25	180	166	0	3
104	-0.281934	0.611011	-0.275357	0.608486	26	22	180	166	1	3
105	-0.343820	0.634523	-0.927004	0.823694	23	22	180	166	0	3
106	-0.312947	0.622850	-0.644753	0.740591	22	20	180	166	0	3
107	0.479149	0.315916	-1.239360	0.895109	38	33	180	166	1	3
108	-0.340067	0.633111	-0.824679	0.795609	23	19	180	166	0	3
109	-0.370455	0.644496	-1.089902	0.863546	46	39	180	166	0	3
110	-0.284161	0.611865	-1.005244	0.843573	13	11	180	166	0	3
111	-0.259633	0.602433	-0.672612	0.749564	12	10	180	166	0	3
112	-0.363994	0.642086	-0.977007	0.836557	31	24	180	166	0	3
113	-0.247531	0.597757	-0.559688	0.712231	11	10	180	166	0	3
114	-0.426091	0.665008	-1.083610	0.862116	87	74	180	166	0	3
115	-0.328473	0.628735	-1.148869	0.876544	25	21	180	166	1	3
116	-0.369148	0.644009	-0.896986	0.815701	58	50	180	166	0	3
117	-0.155650	0.561847	4.841407	0.000001	18	16	180	166	1	3
118	-0.177085	0.570282	-1.420899	0.927876	11	8	180	166	0	3
119	-0.314144	0.623305	-0.255932	0.601004	23	18	180	166	0	3
120	-0.336142	0.631631	-1.304334	0.907474	23	22	180	166	0	3
121	-0.298658	0.617409	0.032369	0.487089	15	14	180	166	0	3
122	-0.274115	0.608009	-0.877151	0.810307	18	17	180	166	0	3
123	-0.243365	0.596144	-1.407104	0.925569	29	23	180	166	0	3
124	-0.366882	0.643164	-1.320930	0.910512	56	51	180	166	0	3
125	-0.275524	0.608550	-1.326634	0.911546	24	17	180	166	0	3
126	-0.262918	0.603700	-1.100032	0.865831	23	18	180	166	0	3
127	-0.305918	0.620176	-1.421279	0.927939	24	17	180	166	0	3
128	-0.253118	0.599917	-0.901763	0.816987	17	17	180	166	0	3
129	-0.264627	0.604358	3.205707	0.000674	15	15	180	166	0	3
130	-0.202814	0.580363	-0.751926	0.774209	15	12	180	166	0	3
131	-0.255745	0.600932	-0.165647	0.565785	13	11	180	166	0	3
132	-0.370284	0.644433	-1.118381	0.869916	40	33	180	166	0	3
133	-0.149689	0.559497	10.063104	0.000000	16	15	180	166	1	3
134	-0.336603	0.631805	-0.886717	0.812919	32	28	180	166	1	3
135	-0.260513	0.602772	-0.766753	0.778666	20	13	180	166	0	3
136	-0.301013	0.618307	-1.688380	0.968593	23	21	180	166	0	3
137	-0.234231	0.592602	-1.189194	0.885018	12	11	180	166	0	3
138	-0.221275	0.587565	-1.485126	0.938281	27	23	180	166	1	3
139	-0.120115	0.547805	-1.114313	0.869016	11	9	180	166	1	3
140	-0.269734	0.606324	-0.989920	0.839788	31	25	180	166	1	3
141	-0.298718	0.617432	1.588039	0.056139	14	13	180	166	0	3
142	-0.255174	0.600712	-0.829165	0.796889	14	12	180	166	0	3
143	6.468824	0.000000	1.717387	0.042954	28	25	180	166	3	3
144	-0.129794	0.551636	-0.410580	0.659335	15	12	180	166	1	3
145	-0.279198	0.609961	-1.476877	0.936973	18	16	180	166	0	3
146	-0.252536	0.599692	-1.631700	0.960415	12	11	180	166	0	3
147	-0.195135	0.577359	-1.431457	0.929623	23	22	180	166	2	3
148	-0.249668	0.598583	-1.275140	0.902013	23	20	180	166	0	3
149	-0.313261	0.622970	-1.750416	0.977459	20	17	180	166	0	3
150	-0.183134	0.572656	22.074008	0.000000	13	11	180	166	1	3
151	-0.421923	0.663487	-0.871017	0.808621	42	39	180	166	0	3
152	-0.000861	0.500344	-1.345549	0.914934	26	25	180	166	1	3
153	-0.284323	0.611927	-1.362796	0.917973	17	17	180	166	0	3
154	-0.226963	0.589778	1.538588	0.061952	11	9	180	166	0	3
155	-0.333965	0.630810	-0.927585	0.823847	24	19	180	166	0	3
156	-0.289407	0.613873	-0.717685	0.763735	15	11	180	166	0	3
157	-0.142402	0.556620	11.301875	0.000000	13	11	180	166	1	3
158	-0.319520	0.625345	-1.503259	0.941128	26	19	180	166	0	3
159	-0.204127	0.580876	0.593601	0.276389	17	13	180	166	0	3
160	-0.231608	0.591583	-1.107331	0.867465	14	14	180	166	0	3
161	-0.234724	0.592793	-0.615285	0.730929	11	10	180	166	0	3
162	-0.318104	0.624808	-1.595353	0.955088	32	25	180	166	1	3
163	-0.216400	0.585666	-0.836381	0.798940	12	10	180	166	0	3
164	-0.325809	0.627728	16.219284	0.000000	21	19	180	166	0	3
165	-0.310696	0.621994	0.109721	0.456315	18	15	180	166	0	3
166	-0.253450	0.600046	-1.318052	0.909989	22	21	180	166	0	3
167	-0.263290	0.603843	-1.487627	0.938676	18	16	180	166	0	3
168	-0.251400	0.599253	-1.023114	0.847920	19	15	180	166	0	3
169	-0.262572	0.603566	-0.324123	0.627089	23	14	180	166	0	3
170	-0.269541	0.606250	-1.024900	0.848351	21	16	180	166	0	3
171	-0.259867	0.602523	-1.093264	0.864307	16	15	180	166	0	3
172	-0.264657	0.604370	0.300946	0.381728	13	12	180	166	0	3
173	-0.282425	0.611199	-1.563987	0.950417	16	14	180	166	1	3
174	3.607300	0.000155	23.385654	0.000000	10	7	180	166	3	3
175	-0.238137	0.594118	-1.205909	0.888435	12	11	180	166	0	3
176	0.374658	0.353957	-0.853922	0.803877	21	17	180	166	1	3
177	-0.248769	0.598236	-1.231593	0.893578	15	13	180	166	0	3
178	-0.267265	0.605374	-0.928923	0.824198	29	27	180	166	0	3
179	-0.302238	0.618774	-1.339563	0.913868	33	26	180	166	0	3
180	-0.322100	0.626323	-0.975764	0.836244	37	33	180	166	0	3
181	-0.328532	0.628758	-1.292299	0.905241	37	31	180	166	0	3
182	-0.278038	0.609516	0.012281	0.495101	20	18	180	166	0	3
183	-0.248162	0.598001	-0.727468	0.766753	10	9	180	166	0	3
184	-0.287023	0.612961	-0.944353	0.828221	16	15	180	166	0	3
185	8.301911	0.000000	20.114148	0.000000	11	10	180	166	2	3
186	0.031417	0.487468	-0.679550	0.751773	18	17	180	166	2	3
187	-0.223655	0.588491	-1.793968	0.983698	10	10	180	166	0	3
188	-0.249809	0.598638	-1.378856	0.920760	19	18	180	166	2	3
189	-0.244400	0.596545	-0.359533	0.640418	15	12	180	166	0	3
190	-0.401814	0.656113	-1.444719	0.931796	49	40	180	166	0	3
191	-0.295034	0.616025	-1.042009	0.852440	14	12	180	166	0	3
192	-0.292504	0.615058	-1.039244	0.851784	14	12	180	166	0	3
193	-0.253221	0.599957	-0.693520	0.756191	15	13	180	166	0	3
194	-0.298104	0.617197	2.102309	0.017763	18	17	180	166	0	3
